list_id,company,raw_company
nasdaq_EMKR,Emcore,EMCORE Corporation
nasdaq_LIQT,LiqTech,"LiqTech International, Inc."
nasdaq_PXLW,Pixelworks,"Pixelworks, Inc."
nasdaq_INSE,Inspired Entertainment,"Inspired Entertainment, Inc."
nasdaq_IVAC,Intevac,"Intevac, Inc."
nasdaq_SHSP,SharpSpring,"SharpSpring, Inc."
nasdaq_SMTX,SMTC,SMTC Corporation
nasdaq_RDCM,Radcom,Radcom Ltd.
nasdaq_PNTR,Pointer Telocation,Pointer Telocation Ltd.
nasdaq_RENN,Renren,Renren Inc.
nasdaq_RMBL,RumbleOn,"RumbleOn, Inc."
nasdaq_AIRG,Airgain,"Airgain, Inc."
nasdaq_RNWK,RealNetworks,"RealNetworks, Inc."
nasdaq_MRAM,Everspin Technologies,"Everspin Technologies, Inc."
nasdaq_KOPN,Kopin,Kopin Corporation
nasdaq_MAMS,MAM Software Group,"MAM Software Group, Inc."
nasdaq_VERI,Veritone,"Veritone, Inc."
nasdaq_SQNS,Sequans Communications S.A.,Sequans Communications S.A.
nasdaq_GEC,Great Elm Capital Group,"Great Elm Capital Group, Inc. "
nasdaq_ASUR,Asure Software,Asure Software Inc
nasdaq_IMOS,ChipMOS TECHNOLOGIES,ChipMOS TECHNOLOGIES INC.
nasdaq_QUIK,QuickLogic,QuickLogic Corporation
nasdaq_NTWK,NetSol Technologies,NetSol Technologies Inc.
nasdaq_PCTI,PC-Tel,"PC-Tel, Inc."
nasdaq_GSB,GlobalSCAPE,"GlobalSCAPE, Inc."
nasdaq_SGOC,SGOCO Group,"SGOCO Group, Ltd"
nasdaq_NH,NantHealth,"NantHealth, Inc."
nasdaq_AWRE,Aware,"Aware, Inc."
nasdaq_LTRX,Lantronix,"Lantronix, Inc."
nasdaq_DTSS,Datasea,Datasea Inc.
nasdaq_PERI,Perion Network,Perion Network Ltd
nasdaq_RDVT,Red Violet,"Red Violet, Inc."
nasdaq_AVNW,Aviat Networks,"Aviat Networks, Inc."
nasdaq_JG,Aurora Mobile Limited,Aurora Mobile Limited
nasdaq_MTEC,MTech Acquisition,MTech Acquisition Corp.
nasdaq_CLPS,CLPS Incorporation,CLPS Incorporation
nasdaq_TACT,TransAct Technologies,TransAct Technologies Incorporated
nasdaq_INVE,Identiv,"Identiv, Inc."
nasdaq_ASYS,Amtech Systems,"Amtech Systems, Inc."
nasdaq_VISI,Volt Information Sciences,"Volt Information Sciences, Inc."
nasdaq_SYNC,Synacor,"Synacor, Inc."
nasdaq_IEC,IEC Electronics,IEC Electronics Corp.
nasdaq_CTG,Computer Task Group,"Computer Task Group, Incorporated"
nasdaq_KTCC,Key Tronic,Key Tronic Corporation
nasdaq_DLHC,DLH,DLH Holdings Corp.
nasdaq_AEYE,AudioEye,"AudioEye, Inc."
nasdaq_SEAC,SeaChange,"SeaChange International, Inc."
nasdaq_ICLK,iClick Interactive Asia Group Limited,iClick Interactive Asia Group Limited
nasdaq_WISA,Summit Wireless Technologies,"Summit Wireless Technologies, Inc."
nasdaq_IMI,Intermolecular,"Intermolecular, Inc."
nasdaq_BKTI,BK Technologies,"BK Technologies, Inc."
nasdaq_QTM,Quantum,Quantum Corporation
nasdaq_SOL,Renesola,Renesola Ltd.
nasdaq_HQCL,Hanwha Q CELLS,"Hanwha Q CELLS Co., Ltd. "
nasdaq_SMSI,Smith Micro Software,"Smith Micro Software, Inc."
nasdaq_MTBC,Medical Transcription Billing,"Medical Transcription Billing, Corp."
nasdaq_OIIM,O2Micro Limited,O2Micro International Limited
nasdaq_GVP,GSE Systems,"GSE Systems, Inc."
nasdaq_TAOP,Taoping,Taoping Inc.
nasdaq_MNDO,Mind C.T.I.,MIND C.T.I. Ltd.
nasdaq_RCMT,RCM Technologies,"RCM Technologies, Inc."
nasdaq_ATOM,Atomera,Atomera Incorporated
nasdaq_PIXY,ShiftPixy,"ShiftPixy, Inc."
nasdaq_SPRT,Support.com,"support.com, Inc."
nasdaq_WSTG,Wayside Technology Group,"Wayside Technology Group, Inc."
nasdaq_MIND,Mitcham Industries,"Mitcham Industries, Inc."
nasdaq_RESN,Resonant,Resonant Inc.
nasdaq_HSON,Hudson Global,"Hudson Global, Inc."
nasdaq_AUTO,AutoWeb,"AutoWeb, Inc."
nasdaq_LPTH,LightPath Technologies,"LightPath Technologies, Inc."
nasdaq_EMAN,eMagin,eMagin Corporation
nasdaq_INOD,Innodata,Innodata Inc.
nasdaq_CSPI,CSP,CSP Inc.
nasdaq_SIFY,Sify Technologies Limited,Sify Technologies Limited
nasdaq_WYY,WidePoint,WidePoint Corporation
nasdaq_ISSC,Innovative Solutions and Support,"Innovative Solutions and Support, Inc."
nasdaq_IDN,Intellicheck,"Intellicheck, Inc."
nasdaq_OSS,One Stop Systems,"One Stop Systems, Inc."
nasdaq_OTIV,On Track Innovations,On Track Innovations Ltd
nasdaq_MOXC,Moxian,"Moxian, Inc."
nasdaq_GIGM,GigaMedia Limited,GigaMedia Limited
nasdaq_MRIN,Marin Software,Marin Software Incorporated
nasdaq_DGLY,Digital Ally,"Digital Ally, Inc."
nasdaq_CVR,Chicago Rivet & Machine,Chicago Rivet & Machine Co.
nasdaq_PFIN,P & F Industries,"P & F Industries, Inc."
nasdaq_CNET,ChinaNet Online,"ChinaNet Online Holdings, Inc."
nasdaq_CCIH,ChinaCache,ChinaCache International Holdings Ltd.
nasdaq_MYSZ,My Size,"My Size, Inc."
nasdaq_MNGA,MagneGas Applied Technology Solutions,"MagneGas Applied Technology Solutions, Inc."
nasdaq_CVV,CVD Equipment,CVD Equipment Corporation
nasdaq_ZDGE,Zedge,"Zedge, Inc."
nasdaq_NETE,Net Element,"Net Element, Inc."
nasdaq_SRAX,Social Reality,"Social Reality, Inc."
nasdaq_GSUM,Gridsum,Gridsum Holding Inc.
nasdaq_QRHC,Quest Resource,Quest Resource Holding Corporation.
nasdaq_SPCB,SuperCom,"SuperCom, Ltd."
nasdaq_RBCN,Rubicon Technology,"Rubicon Technology, Inc."
nasdaq_STRM,Streamline Health Solutions,"Streamline Health Solutions, Inc."
nasdaq_QUMU,Qumu,Qumu Corporation
nasdaq_CCNI,Command Center,"Command Center, Inc."
nasdaq_HHS,Harte-Hanks,"Harte-Hanks, Inc."
nasdaq_IIJI,Internet Initiative Japan,"Internet Initiative Japan, Inc."
nasdaq_IPAS,iPass,iPass Inc.
nasdaq_AMCN,AirMedia Group,AirMedia Group Inc
nasdaq_EVOL,Evolving Systems,"Evolving Systems, Inc."
nasdaq_ACY,AeroCentury,AeroCentury Corp.
nasdaq_LINK,Interlink Electronics,"Interlink Electronics, Inc."
nasdaq_FPAY,FlexShopper,"FlexShopper, Inc."
nasdaq_SCKT,Socket Mobile,"Socket Mobile, Inc."
nasdaq_QBAK,Qualstar,Qualstar Corporation
nasdaq_SGMA,SigmaTron,"SigmaTron International, Inc."
nasdaq_BKYI,BIO-key,"BIO-key International, Inc."
nasdaq_JOB,GEE Group,GEE Group Inc.
nasdaq_NNDM,Nano Dimension,Nano Dimension Ltd.
nasdaq_TRT,Trio-Tech,Trio-Tech International
nasdaq_BDR,Blonder Tongue Laboratories,"Blonder Tongue Laboratories, Inc."
nasdaq_LEDS,SemiLEDS,SemiLEDS Corporation
nasdaq_TSRI,TSR,"TSR, Inc."
nasdaq_STAF,Staffing 360 Solutions,"Staffing 360 Solutions, Inc."
nasdaq_AMRH,Ameri,"Ameri Holdings, Inc."
nasdaq_TISA,Top Image Systems,"Top Image Systems, Ltd."
nasdaq_CPAH,CounterPath,CounterPath Corporation
nasdaq_BOSC,B.O.S. Better Online Solutions,B.O.S. Better Online Solutions
nasdaq_BVSN,BroadVision,"BroadVision, Inc."
nasdaq_MOSY,MoSys,"MoSys, Inc."
nasdaq_CREX,Creative Realities,"Creative Realities, Inc."
nasdaq_ANY,Sphere 3D,Sphere 3D Corp.
nasdaq_IPDN,Professional Diversity Network,"Professional Diversity Network, Inc."
nasdaq_SPI,SPI Energy,"SPI Energy Co., Ltd."
nasdaq_FORTY,Formula Systems,Formula Systems (1985) Ltd.
nasdaq_INPX,Inpixon,Inpixon 
nasdaq_ELTK,Eltek,Eltek Ltd.
nasdaq_TCCO,Technical Communications,Technical Communications Corporation
nasdaq_SCON,Superconductor Technologies,Superconductor Technologies Inc.
nasdaq_BLIN ,Bridgeline Digital,"Bridgeline Digital, Inc."
nasdaq_FRSX,Foresight Autonomous,Foresight Autonomous Holdings Ltd.
nasdaq_JMU,JMU Limited,JMU Limited
nasdaq_SFET,Safe-T Group,Safe-T Group Ltd.
glassdoor_0,Heap,Heap
glassdoor_1,Horizon Innovations,Horizon Innovations
glassdoor_2,Silverline,Silverline
glassdoor_3,Marketing 360,Marketing 360
glassdoor_4,Digital Prospectors,Digital Prospectors
glassdoor_5,GetUWired,GetUWired
glassdoor_6,Weave,Weave
glassdoor_7,Malouf,Malouf
glassdoor_8,Highspot,Highspot
glassdoor_9,Peabody Properties,Peabody Properties
glassdoor_10,South Carolina Federal Credit Union,South Carolina Federal Credit Union
glassdoor_11,driversselect,driversselect
glassdoor_12,Disruptive Advertising,Disruptive Advertising
glassdoor_13,New Western,New Western
glassdoor_14,NetWorth Realty,NetWorth Realty
glassdoor_15,iCIMS,iCIMS
glassdoor_16,Sundance Vacations,Sundance Vacations
glassdoor_17,Grand Rounds,Grand Rounds
glassdoor_18,Pariveda Solutions,Pariveda Solutions
glassdoor_19,nbkc bank,nbkc bank
glassdoor_20,G-TECH Services,G-TECH Services
glassdoor_21,The Predictive Index,The Predictive Index
glassdoor_22,Acceleration Partners,Acceleration Partners
glassdoor_23,Bombas,Bombas
glassdoor_24,Front,Front
glassdoor_25,23andMe,23andMe
glassdoor_26,Optima Tax Relief,Optima Tax Relief
glassdoor_27,OppLoans,OppLoans
glassdoor_28,Common Thread Collective,Common Thread Collective
glassdoor_29,Life.Church,Life.Church
glassdoor_30,CarSense,CarSense
glassdoor_31,Best Version Media,Best Version Media
glassdoor_32,KeepTruckin,KeepTruckin
glassdoor_33,vCom Solutions,vCom Solutions
glassdoor_34,WillowTree,WillowTree
glassdoor_35,Emser Tile,Emser Tile
glassdoor_36,Greenhouse Software,Greenhouse Software
glassdoor_37,Thrive Mortgage,Thrive Mortgage
glassdoor_38,Spreetail,Spreetail
glassdoor_39,Towne Properties,Towne Properties
glassdoor_40,Sage Intacct,Sage Intacct
glassdoor_41,Glint,Glint
glassdoor_42,Healthy Spot,Healthy Spot
glassdoor_43,Thomas J. Henry Injury Attorneys,Thomas J. Henry Injury Attorneys
glassdoor_44,Moogsoft,Moogsoft
glassdoor_45,Berkshire,Berkshire
glassdoor_46,Indigo,Indigo (MA)
glassdoor_47,Corporate Brokers,Corporate Brokers
glassdoor_48,eXp Realty,eXp Realty
glassdoor_51,Zoom Video Communications,Zoom Video Communications
glassdoor_52,In-N-Out Burger,In-N-Out Burger
glassdoor_53,Procore Technologies,Procore Technologies
glassdoor_54,Boston Consulting Group,Boston Consulting Group
glassdoor_55,LinkedIn,LinkedIn
glassdoor_57,Google,Google
glassdoor_58,lululemon,lululemon
glassdoor_62,St. Jude Children's Research Hospital,St. Jude Children's Research Hospital
glassdoor_63,Slalom,Slalom
glassdoor_64,Power Home Remodeling,Power Home Remodeling
glassdoor_67,Ultimate Software,Ultimate Software
glassdoor_70,Ryan,"Ryan, LLC"
glassdoor_71,Sammons Financial Group,Sammons Financial Group
glassdoor_72,Trader Joe's,Trader Joe's
glassdoor_73,Lawrence Livermore National Laboratory,Lawrence Livermore National Laboratory
glassdoor_74,Smile Brands,Smile Brands
glassdoor_75,Fast Enterprises,Fast Enterprises
glassdoor_76,SAP,SAP
glassdoor_78,Navy Federal Credit Union,Navy Federal Credit Union
glassdoor_80,H E B,H E B
glassdoor_81,Compass,Compass
glassdoor_84,Trilogy Health Services,Trilogy Health Services
glassdoor_86,E. & J. Gallo Winery,E. & J. Gallo Winery
glassdoor_88,NIH,NIH
glassdoor_89,TaskUs,TaskUs
glassdoor_90,Cengage,Cengage
glassdoor_91,Blizzard Entertainment,Blizzard Entertainment
glassdoor_93,Kronos,Kronos Incorporated
glassdoor_94,Nebraska Furniture Mart,Nebraska Furniture Mart
glassdoor_95,Wegmans Food Markets,Wegmans Food Markets
glassdoor_96,The Clorox Company,The Clorox Company
glassdoor_97,SpaceX,SpaceX
glassdoor_101,Northside Hospital,Northside Hospital
glassdoor_102,VI,Vi
glassdoor_103,ABC Supply Co,ABC Supply Co.
glassdoor_106,Keller Williams,Keller Williams
glassdoor_107,AppDynamics,AppDynamics
glassdoor_108,T-Mobile,T-Mobile
glassdoor_109,Rose,Rose International
glassdoor_110,Hilti North America,Hilti North America
glassdoor_111,Paycom,Paycom
glassdoor_112,John Deere,John Deere
glassdoor_113,NewYork-Presbyterian Hospital,NewYork-Presbyterian Hospital
glassdoor_115,Memorial Sloan Kettering,Memorial Sloan Kettering
glassdoor_116,Vipkid,VIPKID
glassdoor_117,MD Anderson Cancer Center,MD Anderson Cancer Center
glassdoor_121,Omni Hotels,Omni Hotels
glassdoor_122,BAYADA Home Health Care,BAYADA Home Health Care
glassdoor_123,Aptive Environmental,Aptive Environmental
glassdoor_124,Goldman Sachs,Goldman Sachs
glassdoor_125,Kimpton Hotels & Restaurants,Kimpton Hotels & Restaurants
glassdoor_127,Great Lakes Caring,Great Lakes Caring
glassdoor_128,Costco Wholesale,Costco Wholesale
glassdoor_130,Discount Tire,Discount Tire
glassdoor_132,Phoenix Children's Hospital,Phoenix Children's Hospital
glassdoor_133,Massachusetts General Hospital,Massachusetts General Hospital
glassdoor_134,FedEx Freight,FedEx Freight
glassdoor_135,Edward Jones,Edward Jones
glassdoor_138,Texas Health Resources,Texas Health Resources
glassdoor_139,Sport Clips,Sport Clips
glassdoor_140,Gensler,Gensler
glassdoor_141,Expedia Group,Expedia Group
glassdoor_142,BOK Financial,BOK Financial
glassdoor_145,Raising Cane's,Raising Cane's
glassdoor_146,FLIK Hospitality Group,FLIK Hospitality Group
glassdoor_147,Kaiser Permanente,Kaiser Permanente
glassdoor_148,World Wide Technology,World Wide Technology
forbes_0,Stripe,Stripe
forbes_1,Slack,Slack
forbes_3,Tanium,Tanium
forbes_5,CrowdStrike,CrowdStrike
forbes_6,Qualtrics,Qualtrics
forbes_7,Squarespace,Squarespace
forbes_8,Elastic,Elastic
forbes_10,Mailchimp,Mailchimp
forbes_11,Cloudflare,Cloudflare
forbes_12,SurveyMonkey,SurveyMonkey
forbes_13,UiPath,UiPath
forbes_14,Medallia,Medallia
forbes_15,PagerDuty,PagerDuty
forbes_16,Snowflake,Snowflake
forbes_17,Cylance,Cylance
forbes_18,Datadog,Datadog
forbes_19,Intercom,Intercom
forbes_20,Rubrik,Rubrik
forbes_21,Yardi,Yardi
forbes_22,InVision,InVision
forbes_23,nCino,nCino
forbes_24,AppDirect,AppDirect
forbes_25,Sprinklr,Sprinklr
forbes_26,Apttus,Apttus
forbes_28,Toast,Toast
forbes_29,Veeam,Veeam
forbes_30,Confluent,Confluent
forbes_31,HashiCorp,HashiCorp
forbes_32,Gusto,Gusto
forbes_33,Looker,Looker
forbes_34,Databricks,Databricks
forbes_35,Darktrace,Darktrace
forbes_36,Uptake,Uptake
forbes_37,Automation Anywhere,Automation Anywhere
forbes_38,Automattic,Automattic
forbes_39,PointClickCare,PointClickCare
forbes_40,Sisense,Sisense
forbes_41,AvidXchange,AvidXchange
forbes_42,Vlocity,Vlocity
forbes_43,Lookout,Lookout
forbes_44,Canva,Canva
forbes_45,ServiceTitan,ServiceTitan
forbes_46,Checkr,Checkr
forbes_47,WalkMe,WalkMe
forbes_48,Acquia,Acquia
forbes_49,Gainsight,Gainsight
forbes_50,Turbonomic,Turbonomic
forbes_51,DataStax,DataStax
forbes_52,Segment,Segment
forbes_54,SMS Assist,SMS Assist
forbes_55,Fastly,Fastly
forbes_56,Zapier,Zapier
forbes_57,Welltok,Welltok
forbes_58,Dataminr,Dataminr
forbes_59,Freshworks,Freshworks
forbes_60,ThoughtSpot,ThoughtSpot
forbes_61,Workfront,Workfront
forbes_62,Asana,Asana
forbes_63,FinancialForce,FinancialForce
forbes_64,Fuze,Fuze
forbes_65,Optimizely,Optimizely
forbes_66,BrowserStack,BrowserStack
forbes_67,Auth0,Auth0
forbes_68,Illumio,Illumio
forbes_69,Hootsuite,Hootsuite
forbes_70,Health Catalyst,Health Catalyst
forbes_72,DigitalOcean,DigitalOcean
forbes_73,JFrog,JFrog
forbes_74,American Well,American Well
forbes_75,C3 IoT,C3 IoT
forbes_76,NewVoiceMedia,NewVoiceMedia
forbes_77,ZipRecruiter,ZipRecruiter
forbes_78,Onshape,Onshape
forbes_79,Collibra,Collibra
forbes_80,Airtable,Airtable
forbes_81,Evernote,Evernote
forbes_83,Pipedrive,Pipedrive
forbes_84,Braze,Braze
forbes_85,Algolia,Algolia
forbes_86,Sumo Logic,Sumo Logic
forbes_87,Carta,Carta
forbes_88,Netskope,Netskope
forbes_89,Pindrop Security,Pindrop Security
forbes_90,Drift,Drift
forbes_91,Outreach,Outreach
forbes_92,Podium,Podium
forbes_93,Exabeam,Exabeam
forbes_94,Cloudinary,Cloudinary
forbes_95,Namely,Namely
forbes_96,Endgame,Endgame
forbes_98,Dialpad,Dialpad
forbes_99,Pendo,Pendo
cnbc_1,Uber,Uber
cnbc_2,Airbnb,Airbnb
cnbc_3,Didi Chuxing,Didi Chuxing
cnbc_4,Lyft,Lyft
cnbc_5,Grab,Grab
cnbc_7,Udacity,Udacity
cnbc_8,Rent the Runway,Rent the Runway
cnbc_9,Coinbase,Coinbase
cnbc_10,TransferWise,TransferWise
cnbc_11,Oscar Health,Oscar Health
cnbc_12,Payoneer,Payoneer
cnbc_14,Progyny,Progyny
cnbc_15,Adyen,Adyen
cnbc_16,TheRealReal,TheRealReal
cnbc_17,Indigo Agriculture,Indigo Agriculture
cnbc_18,Ezetap,Ezetap
cnbc_19,Peloton,Peloton
cnbc_20,Ginkgo Bioworks,Ginkgo Bioworks
cnbc_21,Lisnr,LISNR
cnbc_22,WeWork,WeWork
cnbc_23,Ellevest,Ellevest
cnbc_24,Zipline,Zipline International
cnbc_25,LanzaTech,LanzaTech
cnbc_27,Xiaomi,Xiaomi
cnbc_28,Flirtey,Flirtey
cnbc_29,Veritas Genetics,Veritas Genetics
cnbc_30,Houzz,Houzz
cnbc_32,Palantir Technologies,Palantir Technologies
cnbc_34,Duolingo,Duolingo
cnbc_35,Pinterest,Pinterest
cnbc_36,Thinx,Thinx
cnbc_37,Robinhood,Robinhood
cnbc_39,Drawbridge,Drawbridge
cnbc_40,InMobi,InMobi
cnbc_41,Coursera,Coursera
cnbc_44,Fanatics,Fanatics
cnbc_45,Auris Health,Auris Health
cnbc_46,Luminar,Luminar
cnbc_47,Apeel Sciences,Apeel Sciences
cnbc_48,GitHub,GitHub
cnbc_49,SoFi,SoFi
bi_0,Credit Karma,Credit Karma
bi_1,Wish,Wish
bi_3,DoorDash,DoorDash
bi_5,Intarcia Therapeutics,Intarcia Therapeutics
bi_9,Machine Zone,Machine Zone
bi_11,Magic Leap,Magic Leap
bi_13,Moderna Therapeutics,Moderna Therapeutics
bi_15,Instacart,Instacart
bi_17,Samumed,Samumed
bi_20,Palantir,Palantir
ru_FLWS,1-800 Flowers Com,1-800 FLOWERS COM
ru_FCCY,1St Constitution Bank,1ST CONSTITUTION BANCORP
ru_SRCE,1St Source,1ST SOURCE CORP
ru_FOXA,21St Century Fox,21ST CENTURY FOX CL A
ru_XXII,22Nd Century,22ND CENTURY GROUP INC
ru_EGHT,8X8 Inc New,8X8 INC NEW
ru_AVHI,A V Homes,A V HOMES INC
ru_AAC,AAC,AAC HOLDINGS INC
ru_AAON,Aaon,AAON INC
ru_AIR,AAR,AAR CORP
ru_AAN,Aarons,AARONS INC
ru_ABAX,Abaxis,ABAXIS INC
ru_ABEO,Abeona Therapeutics,ABEONA THERAPEUTICS INC
ru_ABMD,Abiomed,ABIOMED INC
ru_AXAS,Abraxas Pete,ABRAXAS PETE CORP
ru_ACTG,Acacia Research,ACACIA RESEARCH CORP
ru_ACAD,Acadia Pharmaceuticals,ACADIA PHARMACEUTICALS
ru_AKR,Acadia Realty Trust,ACADIA REALTY TRUST
ru_AXDX,Accelerate Diagnostics,ACCELERATE DIAGNOSTICS
ru_XLRN,Acceleron Pharma,ACCELERON PHARMA INC
ru_ACN,Accenture Ireland,ACCENTURE PLC IRELAND
ru_ANCX,Access Natl,ACCESS NATL CORP
ru_ACCO,Acco Brands,ACCO BRANDS CORP
ru_ARAY,Accuray,ACCURAY INC
ru_AKAO,Achaogen,ACHAOGEN INC
ru_ACHN,Achillion Pharm,ACHILLION PHARM
ru_ACRS,Aclaris Therapeutics,ACLARIS THERAPEUTICS
ru_ACNB,Acnb,ACNB CORP
ru_ACOR,Acorda Therapeutics,ACORDA THERAPEUTICS INC
ru_GOLF,Acushnet,ACUSHNET HOLDINGS CORP
ru_ACXM,Acxiom,ACXIOM CORP
ru_ADMS,Adamas Pharmaceuticals,ADAMAS PHARMACEUTICALS
ru_AE,Adams Resources & Energy,ADAMS RESOURCES & ENERGY
ru_ADUS,Addus Homecare,ADDUS HOMECARE CORP
ru_ADNT,Adient,ADIENT PLC
ru_ADMA,Adma Biologics,ADMA BIOLOGICS INC
ru_ADT,ADT,ADT INC
ru_ADTN,Adtran,ADTRAN INC
ru_ADRO,Aduro Biotech,ADURO BIOTECH INC
ru_ADSW,Advanced Disposal,ADVANCED DISPOSAL SVCS
ru_WMS,Advanced Drainage System,ADVANCED DRAINAGE SYSTEM
ru_ADES,Advanced Emissions Sltns,ADVANCED EMISSIONS SLTNS
ru_AEIS,Advanced Energy Inds,ADVANCED ENERGY INDS INC
ru_ASIX,Advansix,ADVANSIX
ru_ADVM,Adverum Biotech,ADVERUM BIOTECH INC
ru_AEGN,Aegion,AEGION CORP
ru_AGLE,Aeglea Biotherapeutics,AEGLEA BIOTHERAPEUTICS
ru_AERI,Aerie Pharmaceuticals,AERIE PHARMACEUTICALS
ru_AJRD,Aerojet Rocketdyne,AEROJET ROCKETDYNE HLDGS
ru_AVAV,Aerovironment,AEROVIRONMENT INC
ru_AMG,Affiliated Managers,AFFILIATED MANAGERS GRP
ru_MITT,Ag Mortgage Invt Trust,AG MORTGAGE INVT TR INC
ru_AGEN,Agenus,AGENUS INC
ru_AGIO,Agios Pharmaceuticals,AGIOS PHARMACEUTICALS
ru_AGNC,Agnc Investment,AGNC INVESTMENT
ru_ADC,Agree Realty,AGREE REALTY CORP
ru_AGFS,Agrofresh Solutions,AGROFRESH SOLUTIONS INC
ru_AIMT,Aimmune Therapeutics,AIMMUNE THERAPEUTICS INC
ru_APD,Air Prods & Chems,AIR PRODS & CHEMS INC
ru_ATSG,Air Transport Services,AIR TRANSPORT SERVICES
ru_AYR,Aircastle,AIRCASTLE LTD
ru_AKCA,Akcea Therapeutics,AKCEA THERAPEUTICS
ru_AKBA,Akebia Therapeutics,AKEBIA THERAPEUTICS INC
ru_AKRX,Akorn,AKORN INC
ru_ALG,Alamo,ALAMO GROUP INC
ru_ALK,Alaska Air,ALASKA AIR GROUP INC
ru_AIN,Albany,ALBANY INTERNATIONAL
ru_ALBO,Albireo Pharma,ALBIREO PHARMA INC
ru_ALDR,Alder Biopharmaceuticals,ALDER BIOPHARMACEUTICALS
ru_ALDX,Aldeyra Therapeutics,ALDEYRA THERAPEUTICS INC
ru_ALEX,Alexander & Baldwin,ALEXANDER & BALDWIN INC
ru_ALX,Alexanders,ALEXANDERS INC
ru_ARE,Alexandria Real Estate,ALEXANDRIA REAL ESTATE
ru_ALCO,Alico,ALICO INC
ru_ALGN,Align Technology,ALIGN TECHNOLOGY INC
ru_ALKS,Alkermes,ALKERMES PLC
ru_ABTX,Allegiance Bancshares,ALLEGIANCE BANCSHARES
ru_ALGT,Allegiant Travel,ALLEGIANT TRAVEL CO
ru_ALLE,Allegion,ALLEGION PLC
ru_ALNA,Allena Pharmaceuticals,ALLENA PHARMACEUTICALS
ru_AGN,Allergan,ALLERGAN PLC
ru_ALE,Allete,ALLETE INC
ru_AMOT,Allied Motion Tech,ALLIED MOTION TECH
ru_MDRX,Allscripts Healthcare,ALLSCRIPTS HEALTHCARE
ru_ALNY,Alnylam Pharmaceuticals,ALNYLAM PHARMACEUTICALS
ru_AOSL,Alpha & Omega Semicon,ALPHA & OMEGA SEMICON
ru_AMR,Alta Mesa Resources,ALTA MESA RESOURCES (A)
ru_ASPS,Altisource Portfolio,ALTISOURCE PORTFOLIO
ru_AIMC,Altra Industrial Motion,ALTRA INDUSTRIAL MOTION
ru_MO,Altria,ALTRIA GROUP INC
ru_AMAG,Amag Pharmaceuticals,AMAG PHARMACEUTICALS INC
ru_AMZN,Amazon Com,AMAZON COM INC
ru_AMBC,Ambac Financial,AMBAC FINL GROUP INC
ru_AMBR,Amber Rd,AMBER RD INC
ru_AMC,Amc Entertainment,AMC ENTERTAINMENT
ru_DOX,Amdocs,AMDOCS LTD
ru_AMED,Amedisys,AMEDISYS INC
ru_APEI,Amer Public Education,AMER PUBLIC EDUCATION
ru_AMRC,Ameresco,AMERESCO INC
ru_AIG,American,AMERICAN INTL GROUP
ru_AAL,American Airlines,AMERICAN AIRLINES GROUP
ru_AAT,American Assets Trst,AMERICAN ASSETS TRST INC
ru_AXL,American Axle & Mfg,AMERICAN AXLE & MFG
ru_ACC,American Campus Commun,AMERICAN CAMPUS COMMUN
ru_AEO,American Eagle Outfitter,AMERICAN EAGLE OUTFITTER
ru_AEL,American Equity Invst,AMERICAN EQUITY INVST
ru_AFG,American Financial,AMERICAN FINANCIAL GROUP
ru_AMH,American Homes 4 Rent,AMERICAN HOMES 4 RENT
ru_ANAT,American National Ins,AMERICAN NATIONAL INS CO
ru_AMNB,American Natl Bankshares,AMERICAN NATL BANKSHARES
ru_AOBC,American Outdoor Brands,AMERICAN OUTDOOR BRANDS
ru_ARII,American Railcar Ind,AMERICAN RAILCAR IND
ru_ARA,American Renal Assoc Hld,AMERICAN RENAL ASSOC HLD
ru_ARL,American Rlty Invs,AMERICAN RLTY INVS INC
ru_AWR,American States Water,AMERICAN STATES WATER CO
ru_AVD,American Vanguard,AMERICAN VANGUARD CORP
ru_AMWD,American Woodmark,AMERICAN WOODMARK CORP
ru_AWK,American Wtr Wks,AMERICAN WTR WKS CO INC
ru_CRMT,Americas Car-Mart,AMERICAS CAR-MART INC
ru_COLD,Americold Realty Trust,AMERICOLD REALTY TRUST
ru_ABCB,Ameris Bank,AMERIS BANCORP
ru_AMSF,Amerisafe,AMERISAFE INC
ru_ATLO,Ames Natl,AMES NATL CORP
ru_FOLD,Amicus Therapeutics,AMICUS THERAPEUTICS INC
ru_AMRX,Amneal Pharmaceuticals,AMNEAL PHARMACEUTICALS
ru_AMPH,Amphastar Pharma,AMPHASTAR PHARMA INC
ru_AMPE,Ampio Pharmaceuticals,AMPIO PHARMACEUTICALS
ru_AFSI,Amtrust Financial,AMTRUST FINL SVCS
ru_AMRS,Amyris,AMYRIS INC
ru_ANAB,Anaptys Bio,ANAPTYS BIO INC
ru_ANGO,Angiodynamics,ANGIODYNAMICS INC
ru_ANIP,Ani Pharmaceuticals,ANI PHARMACEUTICALS INC
ru_ANIK,Anika Therapeutics,ANIKA THERAPEUTICS INC
ru_NLY,Annaly Capital Mgmt,ANNALY CAPITAL MGMT INC
ru_ATRS,Antares Pharma,ANTARES PHARMA INC
ru_AR,Antero Resources,ANTERO RESOURCES CO
ru_ANH,Anworth Mortgage Asset,ANWORTH MORTGAGE ASSET
ru_AON,AON,AON PLC
ru_AIV,Apartment Invt & Mgmt,APARTMENT INVT & MGMT
ru_APLS,Apellis Pharmaceuticals,APELLIS PHARMACEUTICALS
